move_time_iter: 180
free_time_iter: 180
move_time_iter: 180
free_time_iter: 150
move_time_iter: 180
free_time_iter: 120
move_time_iter: 180
free_time_iter: 90
move_time_iter: 180
free_time_iter: 60
Toil_free60; Alfa_free60; Toil_free50; Alfa_free50; Toil_free40; Alfa_free40; Toil_free30; Alfa_free30; Toil_free20; Alfa_free20
12.2537; 0.572887; 12.2537; 0.572887; 12.2537; 0.572887; 12.2537; 0.572887; 12.2537; 0.572887
12.187; 0.57222; 12.187; 0.57222; 12.187; 0.57222; 12.187; 0.57222; 12.187; 0.57222
12.1271; 0.571621; 12.1271; 0.571621; 12.1271; 0.571621; 12.1271; 0.571621; 12.1271; 0.571621
12.0735; 0.571085; 12.0735; 0.571085; 12.0735; 0.571085; 12.0735; 0.571085; 12.0735; 0.571085
12.0254; 0.570604; 12.0254; 0.570604; 12.0254; 0.570604; 12.0254; 0.570604; 12.0254; 0.570604
11.9822; 0.570172; 11.9822; 0.570172; 11.9822; 0.570172; 11.9822; 0.570172; 11.9822; 0.570172
11.9435; 0.569785; 11.9435; 0.569785; 11.9435; 0.569785; 11.9435; 0.569785; 11.9435; 0.569785
11.9088; 0.569438; 11.9088; 0.569438; 11.9088; 0.569438; 11.9088; 0.569438; 11.9088; 0.569438
11.8777; 0.569127; 11.8777; 0.569127; 11.8777; 0.569127; 11.8777; 0.569127; 11.8777; 0.569127
11.8498; 0.568848; 11.8498; 0.568848; 11.8498; 0.568848; 11.8498; 0.568848; 11.8498; 0.568848
11.8248; 0.568598; 11.8248; 0.568598; 11.8248; 0.568598; 11.8248; 0.568598; 11.8248; 0.568598
11.8024; 0.568374; 11.8024; 0.568374; 11.8024; 0.568374; 11.8024; 0.568374; 11.8024; 0.568374
11.7822; 0.568173; 11.7822; 0.568173; 11.7822; 0.568173; 11.7822; 0.568173; 11.7822; 0.568173
11.7642; 0.567992; 11.7642; 0.567992; 11.7642; 0.567992; 11.7642; 0.567992; 11.7642; 0.567992
11.748; 0.56783; 11.748; 0.56783; 11.748; 0.56783; 11.748; 0.56783; 11.748; 0.56783
11.7335; 0.567685; 11.7335; 0.567685; 11.7335; 0.567685; 11.7335; 0.567685; 11.7335; 0.567685
11.7205; 0.567555; 11.7205; 0.567555; 11.7205; 0.567555; 11.7205; 0.567555; 11.7205; 0.567555
11.7088; 0.567438; 11.7088; 0.567438; 11.7088; 0.567438; 11.7088; 0.567438; 11.7088; 0.567438
11.6984; 0.567334; 11.6984; 0.567334; 11.6984; 0.567334; 11.6984; 0.567334; 11.6984; 0.567334
11.689; 0.56724; 11.689; 0.56724; 11.689; 0.56724; 11.689; 0.56724; 11.689; 0.56724
11.6806; 0.567156; 11.6806; 0.567156; 11.6806; 0.567156; 11.6806; 0.567156; 11.6806; 0.567156
11.673; 0.56708; 11.673; 0.56708; 11.673; 0.56708; 11.673; 0.56708; 11.673; 0.56708
11.6663; 0.567013; 11.6663; 0.567013; 11.6663; 0.567013; 11.6663; 0.567013; 11.6663; 0.567013
11.6602; 0.566952; 11.6602; 0.566952; 11.6602; 0.566952; 11.6602; 0.566952; 25.5582; 0.705932
11.6548; 0.566898; 11.6548; 0.566898; 11.6548; 0.566898; 11.6548; 0.566898; 37.1107; 0.821457
11.6499; 0.566849; 11.6499; 0.566849; 11.6499; 0.566849; 11.6499; 0.566849; 46.298; 1.81506
11.6455; 0.566805; 11.6455; 0.566805; 11.6455; 0.566805; 11.6455; 0.566805; 53.664; 2.59026
11.6416; 0.566766; 11.6416; 0.566766; 11.6416; 0.566766; 11.6416; 0.566766; 59.6337; 3.45554
11.6381; 0.566731; 11.6381; 0.566731; 11.6381; 0.566731; 11.6381; 0.566731; 64.5303; 4.37713
11.6349; 0.566699; 11.6349; 0.566699; 11.6349; 0.566699; 11.6349; 0.566699; 68.5964; 5.32657
11.6321; 0.566671; 11.6321; 0.566671; 11.6321; 0.566671; 11.6321; 0.566671; 72.0123; 6.28163
11.6295; 0.566645; 11.6295; 0.566645; 11.6295; 0.566645; 11.6295; 0.566645; 74.9122; 7.22569
11.6273; 0.566623; 11.6273; 0.566623; 11.6273; 0.566623; 11.6273; 0.566623; 77.3966; 8.14653
11.6252; 0.566602; 11.6252; 0.566602; 11.6252; 0.566602; 11.6252; 0.566602; 79.5413; 9.03527
11.6234; 0.566584; 11.6234; 0.566584; 11.6234; 0.566584; 11.6234; 0.566584; 81.404; 9.88553
11.6217; 0.566567; 11.6217; 0.566567; 11.6217; 0.566567; 11.6217; 0.566567; 83.0299; 10.6928
11.6203; 0.566553; 11.6203; 0.566553; 11.6203; 0.566553; 11.6203; 0.566553; 84.4545; 11.4542
11.619; 0.56654; 11.619; 0.56654; 11.619; 0.56654; 11.619; 0.56654; 85.7064; 12.1678
11.6178; 0.566528; 11.6178; 0.566528; 11.6178; 0.566528; 11.6178; 0.566528; 86.809; 12.8331
11.6167; 0.566517; 11.6167; 0.566517; 11.6167; 0.566517; 11.6167; 0.566517; 87.7817; 13.4502
11.6158; 0.566508; 11.6158; 0.566508; 11.6158; 0.566508; 11.6158; 0.566508; 88.6409; 14.0199
11.6149; 0.566499; 11.6149; 0.566499; 11.6149; 0.566499; 11.6149; 0.566499; 89.4005; 14.5436
11.6141; 0.566491; 11.6141; 0.566491; 11.6141; 0.566491; 11.6141; 0.566491; 90.0725; 15.0232
11.6135; 0.566485; 11.6135; 0.566485; 11.6135; 0.566485; 11.6135; 0.566485; 90.6672; 15.4608
11.6128; 0.566478; 11.6128; 0.566478; 11.6128; 0.566478; 11.6128; 0.566478; 91.1938; 15.8589
11.6123; 0.566473; 11.6123; 0.566473; 11.6123; 0.566473; 11.6123; 0.566473; 91.6601; 16.22
11.6118; 0.566468; 11.6118; 0.566468; 11.6118; 0.566468; 11.6118; 0.566468; 92.0731; 16.5467
11.6113; 0.566464; 11.6113; 0.566464; 11.6113; 0.566464; 11.6113; 0.566464; 92.439; 16.8416
11.6109; 0.56646; 11.6109; 0.56646; 11.6109; 0.56646; 11.6109; 0.56646; 92.7631; 17.1072
11.6106; 0.566456; 11.6106; 0.566456; 11.6106; 0.566456; 11.6106; 0.566456; 93.0501; 17.3459
11.6103; 0.566453; 11.6103; 0.566453; 11.6103; 0.566453; 11.6103; 0.566453; 93.3045; 17.5602
11.61; 0.56645; 11.61; 0.56645; 11.61; 0.56645; 11.61; 0.56645; 93.5298; 17.7523
11.6097; 0.566447; 11.6097; 0.566447; 11.6097; 0.566447; 11.6097; 0.566447; 93.7293; 17.9242
11.6095; 0.566445; 11.6095; 0.566445; 11.6095; 0.566445; 25.5047; 0.705397; 93.9061; 18.0778
11.6093; 0.566443; 11.6093; 0.566443; 11.6093; 0.566443; 37.0609; 0.820959; 94.0628; 18.2151
11.6091; 0.566441; 11.6091; 0.566441; 11.6091; 0.566441; 46.2525; 1.81107; 94.2015; 18.3375
11.6089; 0.566439; 11.6089; 0.566439; 11.6089; 0.566439; 53.6227; 2.5851; 94.3244; 18.4466
11.6088; 0.566438; 11.6088; 0.566438; 11.6088; 0.566438; 59.5965; 3.44934; 94.4332; 18.5438
11.6086; 0.566436; 11.6086; 0.566436; 11.6086; 0.566436; 64.4969; 4.37008; 94.5297; 18.6303
11.6085; 0.566435; 11.6085; 0.566435; 11.6085; 0.566435; 68.5665; 5.3189; 94.6151; 18.7073
11.6084; 0.566434; 11.6084; 0.566434; 11.6084; 0.566434; 71.9856; 6.27356; 94.6907; 18.7758
11.6083; 0.566433; 11.6083; 0.566433; 11.6083; 0.566433; 74.8885; 7.21742; 94.7577; 18.8366
11.6082; 0.566432; 11.6082; 0.566432; 11.6082; 0.566432; 77.3755; 8.13824; 94.8171; 18.8907
11.6082; 0.566432; 11.6082; 0.566432; 11.6082; 0.566432; 79.5225; 9.0271; 94.8696; 18.9387
11.6081; 0.566431; 11.6081; 0.566431; 11.6081; 0.566431; 81.3873; 9.87758; 94.9162; 18.9813
11.608; 0.56643; 11.608; 0.56643; 11.608; 0.56643; 83.0151; 10.6852; 94.9574; 19.0191
11.608; 0.56643; 11.608; 0.56643; 11.608; 0.56643; 84.4414; 11.4469; 94.994; 19.0527
11.6079; 0.566429; 11.6079; 0.566429; 11.6079; 0.566429; 85.6948; 12.161; 95.0263; 19.0825
11.6079; 0.566429; 11.6079; 0.566429; 11.6079; 0.566429; 86.7987; 12.8267; 95.055; 19.1089
11.6078; 0.566428; 11.6078; 0.566428; 11.6078; 0.566428; 87.7725; 13.4442; 95.0803; 19.1323
11.6078; 0.566428; 11.6078; 0.566428; 11.6078; 0.566428; 88.6328; 14.0144; 95.1028; 19.1531
11.6078; 0.566428; 11.6078; 0.566428; 11.6078; 0.566428; 89.3933; 14.5385; 95.1227; 19.1715
11.6077; 0.566427; 11.6077; 0.566427; 11.6077; 0.566427; 90.0661; 15.0185; 95.1403; 19.1878
11.6077; 0.566427; 11.6077; 0.566427; 11.6077; 0.566427; 90.6616; 15.4566; 95.1559; 19.2023
11.6077; 0.566427; 11.6077; 0.566427; 11.6077; 0.566427; 91.1888; 15.8551; 95.1698; 19.2151
11.6077; 0.566427; 11.6077; 0.566427; 11.6077; 0.566427; 91.6557; 16.2166; 95.182; 19.2265
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 92.0692; 16.5436; 95.1929; 19.2365
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 92.4355; 16.8387; 95.2025; 19.2455
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 92.76; 17.1046; 95.211; 19.2534
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 93.0474; 17.3436; 95.2185; 19.2604
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 93.302; 17.5582; 95.2252; 19.2666
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 93.5276; 17.7505; 95.2311; 19.2721
11.6076; 0.566426; 11.6076; 0.566426; 11.6076; 0.566426; 93.7274; 17.9225; 95.2363; 19.2769
11.6076; 0.566426; 11.6076; 0.566426; 25.5026; 0.705376; 93.9044; 18.0764; 95.241; 19.2813
11.6076; 0.566425; 11.6076; 0.566425; 37.059; 0.82094; 94.0613; 18.2137; 95.2451; 19.2851
11.6075; 0.566425; 11.6075; 0.566425; 46.2507; 1.81092; 94.2002; 18.3363; 95.2487; 19.2885
11.6075; 0.566425; 11.6075; 0.566425; 53.6212; 2.5849; 94.3232; 18.4456; 95.2519; 19.2915
11.6075; 0.566425; 11.6075; 0.566425; 59.595; 3.4491; 94.4322; 18.5429; 95.2548; 19.2941
11.6075; 0.566425; 11.6075; 0.566425; 64.4957; 4.36981; 94.5287; 18.6295; 95.2573; 19.2965
11.6075; 0.566425; 11.6075; 0.566425; 68.5654; 5.3186; 94.6142; 18.7066; 95.2595; 19.2986
11.6075; 0.566425; 11.6075; 0.566425; 71.9846; 6.27325; 94.69; 18.7751; 95.2615; 19.3004
11.6075; 0.566425; 11.6075; 0.566425; 74.8876; 7.2171; 94.7571; 18.836; 95.2633; 19.302
11.6075; 0.566425; 11.6075; 0.566425; 77.3747; 8.13792; 94.8165; 18.8901; 95.2648; 19.3035
11.6075; 0.566425; 11.6075; 0.566425; 79.5218; 9.02678; 94.8691; 18.9382; 95.2662; 19.3048
11.6075; 0.566425; 11.6075; 0.566425; 81.3867; 9.87727; 94.9158; 18.9809; 95.2674; 19.3059
11.6075; 0.566425; 11.6075; 0.566425; 83.0145; 10.6849; 94.957; 19.0188; 95.2685; 19.3069
11.6075; 0.566425; 11.6075; 0.566425; 84.4409; 11.4466; 94.9936; 19.0524; 95.2695; 19.3078
11.6075; 0.566425; 11.6075; 0.566425; 85.6943; 12.1607; 95.026; 19.0822; 95.2703; 19.3086
11.6075; 0.566425; 11.6075; 0.566425; 86.7983; 12.8265; 95.0547; 19.1086; 95.2711; 19.3093
11.6075; 0.566425; 11.6075; 0.566425; 87.7722; 13.444; 95.0801; 19.1321; 95.2717; 19.3099
11.6075; 0.566425; 11.6075; 0.566425; 88.6324; 14.0142; 95.1026; 19.1529; 95.2723; 19.3105
11.6075; 0.566425; 11.6075; 0.566425; 89.393; 14.5383; 95.1225; 19.1713; 95.2728; 19.3109
11.6075; 0.566425; 11.6075; 0.566425; 90.0658; 15.0184; 95.1402; 19.1877; 95.2733; 19.3114
11.6075; 0.566425; 11.6075; 0.566425; 90.6613; 15.4564; 95.1558; 19.2021; 95.2737; 19.3118
11.6075; 0.566425; 11.6075; 0.566425; 91.1886; 15.8549; 95.1696; 19.215; 95.2741; 19.3121
11.6075; 0.566425; 11.6075; 0.566425; 91.6555; 16.2164; 95.1819; 19.2264; 95.2744; 19.3124
11.6075; 0.566425; 11.6075; 0.566425; 92.069; 16.5435; 95.1928; 19.2364; 95.2747; 19.3127
11.6075; 0.566425; 11.6075; 0.566425; 92.4354; 16.8386; 95.2024; 19.2454; 95.2749; 19.3129
11.6075; 0.566425; 11.6075; 0.566425; 92.7598; 17.1045; 95.2109; 19.2533; 95.2751; 19.3131
11.6075; 0.566425; 11.6075; 0.566425; 93.0473; 17.3436; 95.2184; 19.2603; 95.2753; 19.3133
11.6075; 0.566425; 11.6075; 0.566425; 93.3019; 17.5581; 95.2251; 19.2665; 95.2755; 19.3135
11.6075; 0.566425; 11.6075; 0.566425; 93.5275; 17.7504; 95.231; 19.272; 95.2757; 19.3136
11.6075; 0.566425; 11.6075; 0.566425; 93.7274; 17.9225; 95.2363; 19.2769; 95.2758; 19.3137
11.6075; 0.566425; 25.5025; 0.705375; 93.9044; 18.0763; 95.2409; 19.2812; 95.2759; 19.3138
11.6075; 0.566425; 37.059; 0.82094; 94.0612; 18.2137; 95.245; 19.2851; 95.276; 19.3139
11.6075; 0.566425; 46.2507; 1.81092; 94.2001; 18.3363; 95.2487; 19.2884; 95.2761; 19.314
11.6075; 0.566425; 53.6211; 2.5849; 94.3232; 18.4455; 95.2519; 19.2914; 95.2762; 19.3141
11.6075; 0.566425; 59.595; 3.44909; 94.4322; 18.5428; 95.2548; 19.2941; 95.2763; 19.3142
11.6075; 0.566425; 64.4956; 4.3698; 94.5287; 18.6295; 95.2573; 19.2965; 95.2764; 19.3142
11.6075; 0.566425; 68.5654; 5.31859; 94.6142; 18.7066; 95.2595; 19.2985; 95.2764; 19.3143
11.6075; 0.566425; 71.9846; 6.27324; 94.69; 18.7751; 95.2615; 19.3004; 95.2765; 19.3143
11.6075; 0.566425; 74.8876; 7.21709; 94.7571; 18.836; 95.2633; 19.302; 95.2765; 19.3144
11.6075; 0.566425; 77.3747; 8.13791; 94.8165; 18.8901; 95.2648; 19.3035; 95.2765; 19.3144
11.6075; 0.566425; 79.5218; 9.02677; 94.8691; 18.9382; 95.2662; 19.3048; 95.2766; 19.3144
11.6075; 0.566425; 81.3867; 9.87726; 94.9157; 18.9809; 95.2674; 19.3059; 95.2766; 19.3145
11.6075; 0.566425; 83.0145; 10.6849; 94.957; 19.0187; 95.2685; 19.3069; 95.2766; 19.3145
11.6075; 0.566425; 84.4409; 11.4466; 94.9936; 19.0523; 95.2695; 19.3078; 95.2767; 19.3145
11.6075; 0.566425; 85.6943; 12.1607; 95.026; 19.0822; 95.2703; 19.3086; 95.2767; 19.3145
11.6075; 0.566425; 86.7982; 12.8265; 95.0547; 19.1086; 95.271; 19.3093; 95.2767; 19.3146
11.6075; 0.566425; 87.7722; 13.444; 95.0801; 19.1321; 95.2717; 19.3099; 95.2767; 19.3146
11.6075; 0.566425; 88.6324; 14.0142; 95.1026; 19.1529; 95.2723; 19.3105; 95.2767; 19.3146
11.6075; 0.566425; 89.393; 14.5383; 95.1225; 19.1713; 95.2728; 19.3109; 95.2768; 19.3146
11.6075; 0.566425; 90.0658; 15.0184; 95.1402; 19.1877; 95.2733; 19.3114; 95.2768; 19.3146
11.6075; 0.566425; 90.6613; 15.4564; 95.1558; 19.2021; 95.2737; 19.3118; 95.2768; 19.3146
11.6075; 0.566425; 91.1886; 15.8549; 95.1696; 19.215; 95.2741; 19.3121; 95.2768; 19.3146
11.6075; 0.566425; 91.6555; 16.2164; 95.1819; 19.2264; 95.2744; 19.3124; 95.2768; 19.3146
11.6075; 0.566425; 92.069; 16.5434; 95.1928; 19.2364; 95.2747; 19.3127; 95.2768; 19.3147
11.6075; 0.566425; 92.4353; 16.8386; 95.2024; 19.2454; 95.2749; 19.3129; 95.2768; 19.3147
11.6075; 0.566425; 92.7598; 17.1045; 95.2109; 19.2533; 95.2751; 19.3131; 95.2768; 19.3147
11.6075; 0.566425; 93.0473; 17.3436; 95.2184; 19.2603; 95.2753; 19.3133; 95.2768; 19.3147
11.6075; 0.566425; 93.3019; 17.5581; 95.2251; 19.2665; 95.2755; 19.3134; 95.2768; 19.3147
11.6075; 0.566425; 93.5275; 17.7504; 95.231; 19.272; 95.2757; 19.3136; 95.2768; 19.3147
11.6075; 0.566425; 93.7274; 17.9225; 95.2363; 19.2769; 95.2758; 19.3137; 95.2768; 19.3147
25.5025; 0.705375; 93.9044; 18.0763; 95.2409; 19.2812; 95.2759; 19.3138; 95.2768; 19.3147
37.059; 0.82094; 94.0612; 18.2137; 95.245; 19.2851; 95.276; 19.3139; 95.2768; 19.3147
46.2507; 1.81092; 94.2001; 18.3363; 95.2487; 19.2884; 95.2761; 19.314; 95.2768; 19.3147
53.6211; 2.5849; 94.3232; 18.4455; 95.2519; 19.2914; 95.2762; 19.3141; 95.2768; 19.3147
59.595; 3.44909; 94.4322; 18.5428; 95.2548; 19.2941; 95.2763; 19.3142; 95.2768; 19.3147
64.4956; 4.3698; 94.5287; 18.6295; 95.2573; 19.2965; 95.2763; 19.3142; 95.2768; 19.3147
68.5654; 5.31859; 94.6142; 18.7066; 95.2595; 19.2985; 95.2764; 19.3143; 95.2769; 19.3147
71.9846; 6.27324; 94.69; 18.7751; 95.2615; 19.3004; 95.2765; 19.3143; 95.2769; 19.3147
74.8876; 7.21709; 94.7571; 18.836; 95.2633; 19.302; 95.2765; 19.3144; 95.2769; 19.3147
77.3747; 8.13791; 94.8165; 18.8901; 95.2648; 19.3035; 95.2765; 19.3144; 95.2769; 19.3147
79.5218; 9.02677; 94.8691; 18.9382; 95.2662; 19.3048; 95.2766; 19.3144; 95.2769; 19.3147
81.3867; 9.87726; 94.9157; 18.9809; 95.2674; 19.3059; 95.2766; 19.3145; 95.2769; 19.3147
83.0145; 10.6849; 94.957; 19.0187; 95.2685; 19.3069; 95.2766; 19.3145; 95.2769; 19.3147
84.4409; 11.4466; 94.9936; 19.0523; 95.2695; 19.3078; 95.2767; 19.3145; 95.2769; 19.3147
85.6943; 12.1607; 95.026; 19.0822; 95.2703; 19.3086; 95.2767; 19.3145; 95.2769; 19.3147
86.7982; 12.8265; 95.0547; 19.1086; 95.271; 19.3093; 95.2767; 19.3146; 95.2769; 19.3147
87.7722; 13.444; 95.0801; 19.1321; 95.2717; 19.3099; 95.2767; 19.3146; 95.2769; 19.3147
88.6324; 14.0142; 95.1026; 19.1529; 95.2723; 19.3105; 95.2767; 19.3146; 95.2769; 19.3147
89.393; 14.5383; 95.1225; 19.1713; 95.2728; 19.3109; 95.2768; 19.3146; 95.2769; 19.3147
90.0658; 15.0184; 95.1402; 19.1877; 95.2733; 19.3114; 95.2768; 19.3146; 95.2769; 19.3147
90.6613; 15.4564; 95.1558; 19.2021; 95.2737; 19.3118; 95.2768; 19.3146; 95.2769; 19.3147
91.1886; 15.8549; 95.1696; 19.215; 95.2741; 19.3121; 95.2768; 19.3146; 95.2769; 19.3147
91.6555; 16.2164; 95.1819; 19.2264; 95.2744; 19.3124; 95.2768; 19.3146; 95.2769; 19.3147
92.069; 16.5434; 95.1928; 19.2364; 95.2747; 19.3127; 95.2768; 19.3147; 95.2769; 19.3147
92.4353; 16.8386; 95.2024; 19.2454; 95.2749; 19.3129; 95.2768; 19.3147; 95.2769; 19.3147
92.7598; 17.1045; 95.2109; 19.2533; 95.2751; 19.3131; 95.2768; 19.3147; 95.2769; 19.3147
93.0473; 17.3436; 95.2184; 19.2603; 95.2753; 19.3133; 95.2768; 19.3147; 95.2769; 19.3147
93.3019; 17.5581; 95.2251; 19.2665; 95.2755; 19.3134; 95.2768; 19.3147; 95.2769; 19.3147
93.5275; 17.7504; 95.231; 19.272; 95.2757; 19.3136; 95.2768; 19.3147; 95.2769; 19.3147
93.7274; 17.9225; 95.2363; 19.2769; 95.2758; 19.3137; 95.2768; 19.3147; 95.2769; 19.3147
93.9044; 18.0763; 95.2409; 19.2812; 95.2759; 19.3138; 95.2768; 19.3147; 95.2769; 19.3147
94.0612; 18.2137; 95.245; 19.2851; 95.276; 19.3139; 95.2768; 19.3147; 95.2769; 19.3147
94.2001; 18.3363; 95.2487; 19.2884; 95.2761; 19.314; 95.2768; 19.3147; 95.2769; 19.3147
94.3232; 18.4455; 95.2519; 19.2914; 95.2762; 19.3141; 95.2768; 19.3147; 95.2769; 19.3147
94.4322; 18.5428; 95.2548; 19.2941; 95.2763; 19.3142; 95.2768; 19.3147; 95.2769; 19.3147
94.5287; 18.6295; 95.2573; 19.2965; 95.2763; 19.3142; 95.2768; 19.3147; 95.2769; 19.3147
94.6142; 18.7066; 95.2595; 19.2985; 95.2764; 19.3143; 95.2769; 19.3147; 95.2769; 19.3147
94.69; 18.7751; 95.2615; 19.3004; 95.2765; 19.3143; 95.2769; 19.3147; 95.2769; 19.3147
94.7571; 18.836; 95.2633; 19.302; 95.2765; 19.3144; 95.2769; 19.3147; 95.2769; 19.3147
94.8165; 18.8901; 95.2648; 19.3035; 95.2765; 19.3144; 95.2769; 19.3147; 95.2769; 19.3147
94.8691; 18.9382; 95.2662; 19.3048; 95.2766; 19.3144; 95.2769; 19.3147; 95.2769; 19.3147
94.9157; 18.9809; 95.2674; 19.3059; 95.2766; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147
94.957; 19.0187; 95.2685; 19.3069; 95.2766; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147
94.9936; 19.0523; 95.2695; 19.3078; 95.2767; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147
95.026; 19.0822; 95.2703; 19.3086; 95.2767; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147
95.0547; 19.1086; 95.271; 19.3093; 95.2767; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.0801; 19.1321; 95.2717; 19.3099; 95.2767; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1026; 19.1529; 95.2723; 19.3105; 95.2767; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1225; 19.1713; 95.2728; 19.3109; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1402; 19.1877; 95.2733; 19.3114; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1558; 19.2021; 95.2737; 19.3118; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1696; 19.215; 95.2741; 19.3121; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1819; 19.2264; 95.2744; 19.3124; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147
95.1928; 19.2364; 95.2747; 19.3127; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.2024; 19.2454; 95.2749; 19.3129; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.2109; 19.2533; 95.2751; 19.3131; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.2184; 19.2603; 95.2753; 19.3133; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.2251; 19.2665; 95.2755; 19.3134; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.231; 19.272; 95.2757; 19.3136; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.2363; 19.2769; 95.2758; 19.3137; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.2409; 19.2812; 95.2759; 19.3138; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147
95.245; 19.2851; 95.276; 19.3139; 95.2768; 19.3147; 95.2769; 19.3147; 77.6012; 8.22738
95.2487; 19.2884; 95.2761; 19.314; 95.2768; 19.3147; 95.2769; 19.3147; 64.7174; 4.41684
95.2519; 19.2914; 95.2762; 19.3141; 95.2768; 19.3147; 95.2769; 19.3147; 55.3771; 2.81361
95.2548; 19.2941; 95.2763; 19.3142; 95.2768; 19.3147; 95.2769; 19.3147; 48.3659; 2.00563
95.2573; 19.2965; 95.2763; 19.3142; 95.2768; 19.3147; 95.2769; 19.3147; 42.9397; 1.54338
95.2595; 19.2985; 95.2764; 19.3143; 95.2769; 19.3147; 95.2769; 19.3147; 38.6263; 0.836613
95.2615; 19.3004; 95.2765; 19.3143; 95.2769; 19.3147; 95.2769; 19.3147; 35.1175; 0.801525
95.2633; 19.302; 95.2765; 19.3144; 95.2769; 19.3147; 95.2769; 19.3147; 32.2068; 0.772418
95.2648; 19.3035; 95.2765; 19.3144; 95.2769; 19.3147; 95.2769; 19.3147; 29.7528; 0.747878
95.2662; 19.3048; 95.2766; 19.3144; 95.2769; 19.3147; 95.2769; 19.3147; 27.6564; 0.726914
95.2674; 19.3059; 95.2766; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147; 25.8465; 0.708815
95.2685; 19.3069; 95.2766; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147; 24.2707; 0.693057
95.2695; 19.3078; 95.2767; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147; 22.8899; 0.679249
95.2703; 19.3086; 95.2767; 19.3145; 95.2769; 19.3147; 95.2769; 19.3147; 21.6736; 0.667086
95.271; 19.3093; 95.2767; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 20.5981; 0.656331
95.2717; 19.3099; 95.2767; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 19.6442; 0.646792
95.2723; 19.3105; 95.2767; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 18.796; 0.63831
95.2728; 19.3109; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 18.0406; 0.630756
95.2733; 19.3114; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 17.3669; 0.624019
95.2737; 19.3118; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 16.7653; 0.618003
95.2741; 19.3121; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 16.2276; 0.612626
95.2744; 19.3124; 95.2768; 19.3146; 95.2769; 19.3147; 95.2769; 19.3147; 15.7468; 0.607818
95.2747; 19.3127; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 15.3166; 0.603516
95.2749; 19.3129; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 14.9316; 0.599666
95.2751; 19.3131; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 14.5868; 0.596218
95.2753; 19.3133; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 14.278; 0.59313
95.2755; 19.3134; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 14.0014; 0.590364
95.2757; 19.3136; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 13.7536; 0.587885
95.2758; 19.3137; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 13.5315; 0.585665
95.2759; 19.3138; 95.2768; 19.3147; 95.2769; 19.3147; 95.2769; 19.3147; 13.3324; 0.583674
95.276; 19.3139; 95.2768; 19.3147; 95.2769; 19.3147; 77.6012; 8.22738; 13.154; 0.58189
95.2761; 19.314; 95.2768; 19.3147; 95.2769; 19.3147; 64.7174; 4.41684; 12.9941; 0.580291
